Timestamp,Injection_Temperature,Injection_Pressure,Cycle_Time,Cooling_Time,Material_Viscosity,Ambient_Temperature,Machine_Age,Operator_Experience,Maintenance_Hours,Shift,Machine_Type,Material_Grade,Day_of_Week,Temperature_Pressure_Ratio,Total_Cycle_Time,Efficiency_Score,Machine_Utilization,Parts_Per_Hour
2023-01-14 14:00:00,228.9,100.9,35.8,11.7,152.2,18.9,5.6,20.9,58,Day,Type_A,Economy,Monday,2.268,47.5,0.124,0.445,32.0
2023-01-14 15:00:00,224.5,112.8,37.1,11.0,248.4,18.2,11.1,54.2,43,Evening,Type_B,Premium,Wednesday,1.99,48.1,0.354,0.205,34.8
2023-01-14 16:00:00,222.5,96.9,45.0,11.9,282.5,22.7,10.0,91.2,50,Day,Type_C,Economy,Friday,2.297,56.9,0.57,0.249,18.4
2023-01-14 17:00:00,222.5,124.0,18.4,12.8,304.5,19.3,5.7,31.2,40,Night,Type_C,Standard,Tuesday,1.795,31.2,0.208,0.498,42.6
2023-01-14 18:00:00,214.9,138.0,29.3,14.2,198.8,20.5,11.6,14.1,37,Night,Type_C,Premium,Wednesday,1.557,43.6,0.096,0.186,34.5
2023-01-14 19:00:00,204.2,133.3,39.2,12.0,200.8,22.4,10.1,28.7,48,Day,Type_C,Standard,Monday,1.532,51.2,0.182,0.249,25.8
2023-01-14 20:00:00,215.9,111.8,20.0,13.5,206.0,19.5,9.9,12.2,63,Night,Type_C,Premium,Thursday,1.931,33.6,0.07,0.232,38.7
2023-01-14 21:00:00,206.9,137.4,45.0,16.1,287.4,20.3,8.7,73.2,56,Day,Type_B,Standard,Saturday,1.506,61.1,0.439,0.3,20.4
2023-01-14 22:00:00,226.7,117.2,29.2,13.0,333.7,20.4,1.2,62.3,54,Day,Type_C,Standard,Wednesday,1.934,42.1,0.379,0.674,48.1
2023-01-14 23:00:00,213.2,109.9,34.0,12.8,,21.7,10.8,25.5,64,Evening,Type_B,Standard,Wednesday,1.939,46.8,0.145,0.193,29.0
2023-01-15 00:00:00,205.1,105.8,45.0,8.2,321.3,21.5,6.3,12.8,58,Day,Type_C,Premium,Monday,1.939,53.2,0.076,0.413,15.0
2023-01-15 01:00:00,211.1,110.5,45.0,8.0,253.9,,14.2,11.4,39,Evening,Type_C,Standard,Tuesday,1.911,53.0,0.077,0.043,15.0
2023-01-15 02:00:00,220.0,109.2,45.0,13.0,235.7,20.4,12.5,2.0,43,Night,Type_C,Economy,Tuesday,2.015,58.0,0.013,0.133,15.0
2023-01-15 03:00:00,208.2,117.6,24.7,11.8,229.7,19.6,9.2,51.8,57,Night,Type_B,Standard,Thursday,1.771,36.4,0.308,0.275,40.7
2023-01-15 04:00:00,205.1,117.4,45.0,10.7,306.1,18.0,4.5,19.0,50,Evening,Type_A,Economy,Thursday,1.747,55.7,0.118,0.523,15.0
2023-01-15 05:00:00,217.9,115.0,45.0,12.6,269.8,20.8,3.9,12.8,60,Evening,Type_A,Standard,Sunday,1.894,57.6,0.075,0.52,15.4
2023-01-15 06:00:00,217.9,121.6,42.9,11.8,400.0,24.0,5.8,20.1,46,Day,Type_C,Economy,Monday,1.793,54.7,0.129,0.474,15.0
2023-01-15 07:00:00,208.9,132.9,45.0,14.8,189.5,18.5,7.7,52.2,44,Day,Type_B,Standard,Thursday,1.572,59.8,0.34,0.381,25.5
2023-01-15 08:00:00,209.3,129.2,37.4,12.2,285.8,18.7,5.1,5.0,50,Evening,Type_A,Premium,Thursday,1.62,49.7,0.031,0.493,21.5
2023-01-15 09:00:00,217.8,92.7,45.0,10.1,208.8,18.5,8.2,59.5,60,Day,Type_A,Economy,Thursday,2.349,55.1,0.347,0.317,18.6
2023-01-15 10:00:00,197.6,80.0,45.0,14.5,188.5,21.6,3.3,69.3,42,Day,Type_C,Economy,Saturday,2.47,59.5,0.456,0.615,15.4
2023-01-15 11:00:00,198.1,129.0,45.0,11.5,243.9,21.1,14.7,89.0,48,Day,Type_C,Standard,Tuesday,1.536,56.5,0.563,0.016,16.3
2023-01-15 12:00:00,206.4,94.5,40.4,13.3,255.0,19.8,2.5,16.2,61,Evening,Type_C,Standard,Monday,2.184,53.8,0.094,0.579,15.0
2023-01-15 13:00:00,212.4,111.6,43.0,10.8,400.0,18.3,14.0,8.3,44,Day,Type_B,Standard,Friday,1.903,53.8,0.054,0.05,15.0
2023-01-15 14:00:00,218.7,97.4,45.0,10.4,231.5,20.3,13.8,15.0,53,Evening,Type_A,Standard,Wednesday,2.245,55.4,0.092,0.059,15.0
2023-01-15 15:00:00,232.7,88.0,45.0,12.2,174.3,18.0,8.4,13.1,54,Day,Type_A,Economy,Monday,2.645,57.2,0.08,0.323,15.0
2023-01-15 16:00:00,225.3,123.1,25.5,12.0,265.6,20.4,11.1,6.8,41,Day,Type_A,Premium,Tuesday,1.83,37.5,0.045,0.204,42.8
2023-01-15 17:00:00,213.1,126.4,42.0,13.2,131.3,21.9,7.1,29.0,35,Day,Type_C,Economy,Wednesday,1.686,55.2,0.2,0.434,25.7
2023-01-15 18:00:00,214.8,106.4,27.1,11.3,238.0,18.0,9.8,20.4,54,Day,Type_A,Standard,Friday,2.019,38.4,0.124,0.252,40.0
2023-01-15 19:00:00,203.0,80.0,28.9,8.0,245.9,18.0,5.8,,52,Night,Type_B,Economy,Tuesday,2.537,36.9,0.378,0.455,32.7
2023-01-15 20:00:00,214.8,106.8,31.8,10.9,310.6,23.2,5.2,2.0,46,Day,Type_B,Economy,Wednesday,2.011,42.8,0.013,0.502,31.4
2023-01-15 21:00:00,211.5,120.9,22.7,14.0,327.7,18.8,9.1,32.0,52,Day,Type_B,Standard,Thursday,1.75,36.7,0.197,0.291,38.7
2023-01-15 22:00:00,218.9,92.8,26.5,11.3,210.4,22.3,8.0,44.2,51,Evening,Type_C,Standard,Thursday,2.358,37.8,0.274,0.349,40.5
2023-01-15 23:00:00,205.1,117.8,45.0,11.4,233.9,19.7,9.1,43.7,42,Day,Type_A,Economy,Sunday,1.742,56.4,0.288,0.31,15.0
2023-01-16 00:00:00,221.2,114.8,28.8,14.5,194.4,19.7,5.0,66.2,47,Day,Type_C,Standard,Monday,1.928,43.3,0.422,0.509,52.9
2023-01-16 01:00:00,233.4,123.7,45.0,10.2,174.4,20.9,6.1,40.2,56,Day,Type_A,Standard,Sunday,1.887,55.2,0.241,0.425,26.7
2023-01-16 02:00:00,213.7,116.8,38.7,8.1,268.5,18.3,2.2,79.9,64,Night,Type_A,Standard,Thursday,1.83,46.8,0.453,0.581,35.6
2023-01-16 03:00:00,219.8,100.4,44.4,11.6,167.0,20.3,1.7,13.1,48,Evening,Type_B,Premium,Saturday,2.189,56.0,0.083,0.672,18.4
2023-01-16 04:00:00,223.3,132.9,45.0,10.8,216.1,19.3,4.5,22.0,51,Day,Type_A,Economy,Wednesday,1.679,55.8,0.137,0.519,22.7
2023-01-16 05:00:00,210.2,112.6,26.2,9.6,181.5,18.0,2.0,1.4,35,Day,Type_C,Premium,Thursday,1.866,35.8,0.01,0.713,36.0
2023-01-16 06:00:00,217.7,114.6,45.0,11.6,288.6,20.7,2.5,1.2,46,Day,Type_B,Economy,Saturday,1.9,56.6,0.008,0.644,15.0
2023-01-16 07:00:00,215.2,101.0,23.9,13.2,400.0,19.5,12.4,9.2,54,Day,Type_A,Standard,Saturday,2.13,37.2,0.056,0.127,38.2
2023-01-16 08:00:00,216.2,108.4,28.5,12.0,165.6,19.7,1.5,4.2,51,Evening,Type_A,Standard,Tuesday,1.995,40.4,0.026,0.668,44.8
2023-01-16 09:00:00,205.7,101.7,44.9,12.8,140.3,18.0,10.2,10.0,60,Night,Type_B,Standard,Tuesday,2.022,57.6,0.059,0.223,15.0
2023-01-16 10:00:00,215.3,112.4,25.7,16.5,235.7,23.2,4.8,6.8,47,Day,Type_C,Standard,Thursday,1.915,42.2,0.044,0.519,38.0
2023-01-16 11:00:00,221.0,140.7,19.6,11.1,245.8,21.8,13.2,1.9,59,Night,Type_B,Standard,Sunday,1.571,30.7,0.011,0.085,36.1
2023-01-16 12:00:00,232.4,94.4,41.2,12.7,261.3,21.9,7.8,73.0,55,Day,Type_B,Standard,Wednesday,2.461,53.9,0.441,0.348,29.6
2023-01-16 13:00:00,226.5,90.8,21.7,10.7,214.0,19.4,5.3,1.2,47,Day,Type_C,Standard,Friday,2.495,32.5,0.008,0.496,34.5
2023-01-16 14:00:00,240.8,137.1,45.0,9.9,230.4,18.0,8.2,41.0,54,Day,Type_B,Economy,Friday,1.757,54.9,0.249,0.329,24.4
2023-01-16 15:00:00,205.8,111.9,32.6,10.5,273.2,23.9,6.3,6.0,54,Day,Type_A,Standard,Saturday,1.84,43.2,0.036,0.421,28.7
2023-01-16 16:00:00,225.5,105.0,41.0,10.8,334.3,19.9,8.9,74.0,44,Night,Type_B,Standard,Thursday,2.148,51.8,0.481,0.317,24.2
2023-01-16 17:00:00,217.2,130.6,40.7,12.9,136.1,18.5,2.6,68.0,51,Day,Type_B,Standard,Wednesday,1.663,53.6,0.422,0.616,39.1
2023-01-16 18:00:00,241.3,105.9,45.0,17.9,219.1,20.8,15.0,32.8,40,Day,Type_B,Premium,Sunday,2.278,62.9,0.219,0.002,18.0
2023-01-16 19:00:00,205.3,142.4,45.0,10.2,260.9,22.3,7.0,34.5,51,Night,Type_B,Standard,Friday,1.442,55.2,0.214,0.399,18.8
2023-01-16 20:00:00,204.9,125.2,25.6,11.0,185.8,20.0,5.9,1.2,72,Night,Type_C,Standard,Friday,1.637,36.6,0.006,0.389,29.0
2023-01-16 21:00:00,207.8,107.7,33.3,11.8,400.0,22.6,10.9,120.0,61,Evening,Type_A,Standard,Wednesday,1.93,45.1,0.695,0.188,41.4
2023-01-16 22:00:00,189.5,147.4,41.0,13.0,202.2,22.2,6.1,64.1,48,Night,Type_C,Standard,Friday,1.286,54.0,0.406,0.451,27.4
2023-01-16 23:00:00,208.7,105.9,45.0,12.7,241.7,18.0,12.7,,61,Day,Type_B,Standard,Tuesday,1.97,57.7,0.398,0.108,19.9
2023-01-17 00:00:00,205.9,126.1,45.0,15.2,289.1,18.7,7.4,33.3,52,Night,Type_B,Standard,Tuesday,1.632,60.2,0.205,0.377,15.0
2023-01-17 01:00:00,216.8,119.5,45.0,8.0,204.9,21.9,11.1,13.7,58,Evening,Type_A,Standard,Friday,1.814,53.0,0.081,0.186,15.0
2023-01-17 02:00:00,219.1,134.5,41.8,8.0,140.6,18.0,2.5,68.2,57,Night,Type_A,Economy,Thursday,1.629,49.8,0.407,0.596,32.8
2023-01-17 03:00:00,237.5,138.4,45.0,10.8,215.2,19.7,12.8,11.3,49,Evening,Type_C,Standard,Friday,1.716,55.8,0.071,0.108,15.0
2023-01-17 04:00:00,226.4,115.5,39.8,14.7,333.2,18.0,11.3,25.8,50,Day,Type_B,Standard,Tuesday,1.961,54.5,0.161,0.185,24.4
2023-01-17 05:00:00,208.1,103.7,45.0,8.1,221.2,19.1,4.0,4.2,51,Evening,Type_A,Premium,Thursday,2.007,53.1,0.026,0.548,15.0
2023-01-17 06:00:00,204.2,121.9,32.1,8.0,189.8,19.5,3.0,77.5,42,Day,Type_B,Economy,Wednesday,1.675,40.1,0.51,0.63,45.0
2023-01-17 07:00:00,220.9,104.8,45.0,13.4,323.0,19.3,5.4,5.6,57,Day,Type_A,Standard,Thursday,2.107,58.4,0.033,0.456,15.1
2023-01-17 08:00:00,199.2,145.2,43.6,12.6,221.6,19.0,14.7,8.6,52,Day,Type_C,Standard,Tuesday,1.372,56.2,0.053,0.017,15.0
2023-01-17 09:00:00,237.0,117.0,22.8,9.3,210.0,18.0,4.6,25.5,48,Night,Type_C,Economy,Friday,2.025,32.1,0.162,0.527,47.9
2023-01-17 10:00:00,229.2,109.5,41.5,9.5,255.9,24.7,7.4,44.3,59,Day,Type_A,Standard,Saturday,2.092,51.0,0.26,0.358,32.3
2023-01-17 11:00:00,209.4,117.8,45.0,9.6,308.3,23.8,1.4,30.0,500,Evening,Type_C,Standard,Tuesday,1.778,54.6,0.179,0.647,15.0
2023-01-17 12:00:00,194.4,94.8,45.0,12.3,400.0,18.0,6.6,8.9,39,Day,Type_C,Standard,Wednesday,2.051,57.3,0.06,0.453,15.0
2023-01-17 13:00:00,231.2,100.4,45.0,10.4,313.6,23.3,9.0,1.0,45,Night,Type_A,Premium,Friday,2.303,55.4,0.007,0.31,15.0
2023-01-17 14:00:00,213.6,133.0,30.4,13.2,346.5,19.3,14.3,43.5,38,Day,Type_B,Standard,Friday,1.606,43.6,0.293,0.035,41.5
2023-01-17 15:00:00,229.9,105.1,45.0,8.0,210.2,20.4,8.2,120.0,56,Evening,Type_B,Premium,Friday,2.186,53.0,0.72,0.325,27.0
2023-01-17 16:00:00,195.9,99.3,36.4,9.9,179.9,20.0,12.5,50.8,53,Night,Type_B,Standard,Friday,1.973,46.2,0.311,0.124,20.9
2023-01-17 17:00:00,207.8,123.0,28.0,9.2,249.3,18.8,8.7,19.5,54,Day,Type_A,Premium,Wednesday,1.689,37.2,0.119,0.309,44.3
2023-01-17 18:00:00,215.1,132.8,30.6,11.4,252.7,22.1,1.6,71.2,40,Day,Type_A,Economy,Wednesday,1.62,42.0,0.475,0.716,58.4
2023-01-17 19:00:00,215.6,125.8,44.6,10.7,177.1,20.4,5.4,16.8,60,Evening,Type_B,Premium,Tuesday,1.714,55.2,0.098,0.448,18.4
2023-01-17 20:00:00,209.6,129.9,26.8,14.0,232.2,19.2,9.1,23.3,53,Night,Type_A,Standard,Tuesday,1.613,40.8,0.143,0.291,40.2
2023-01-17 21:00:00,222.5,103.6,32.2,8.0,275.8,18.0,14.3,20.5,48,Evening,Type_C,Standard,Friday,2.146,40.2,0.13,0.035,28.3
2023-01-17 22:00:00,202.2,93.7,41.1,12.1,272.6,,13.0,18.8,56,Day,Type_A,Standard,Monday,2.158,53.2,0.113,0.095,15.0
2023-01-17 23:00:00,213.3,137.5,45.0,13.4,284.7,18.0,4.2,45.8,49,Night,Type_B,Standard,Sunday,1.551,58.4,0.288,0.544,20.7
2023-01-18 00:00:00,216.4,110.2,45.0,16.6,267.0,20.3,4.1,23.4,46,Day,Type_C,Standard,Saturday,1.965,61.6,0.15,0.56,15.0
2023-01-18 01:00:00,221.2,111.2,36.9,10.8,210.2,18.0,3.8,12.4,59,Evening,Type_B,Standard,Saturday,1.988,47.7,0.073,0.526,27.0
2023-01-18 02:00:00,223.5,134.9,44.5,12.8,209.7,19.8,13.9,10.0,50,Night,Type_B,Standard,Sunday,1.657,57.3,0.062,0.054,15.0
2023-01-18 03:00:00,201.5,123.3,39.6,8.0,170.8,23.0,12.9,2.2,43,Day,Type_C,Standard,Wednesday,1.634,47.6,0.014,0.108,15.0
2023-01-18 04:00:00,196.6,121.8,24.6,8.0,400.0,22.7,11.8,27.3,48,Evening,Type_C,Standard,Saturday,1.614,32.6,0.173,0.16,31.9
2023-01-18 05:00:00,230.3,147.5,45.0,14.1,245.7,20.3,6.5,8.8,47,Evening,Type_A,Standard,Tuesday,1.562,59.1,0.056,0.434,21.2
2023-01-18 06:00:00,219.0,105.3,45.0,12.0,228.7,20.2,8.1,5.8,47,Night,Type_B,Economy,Monday,2.079,57.0,0.037,0.354,15.0
2023-01-18 07:00:00,206.0,128.9,35.4,14.9,185.2,24.1,7.5,32.8,61,Day,Type_C,Standard,Saturday,1.598,50.3,0.19,0.347,31.2
2023-01-18 08:00:00,233.6,115.9,31.0,8.6,400.0,21.4,4.5,35.3,46,Day,Type_A,Premium,Monday,2.016,39.5,0.226,0.537,45.9
2023-01-18 09:00:00,216.4,119.0,24.7,13.3,177.3,19.8,8.1,42.8,62,Night,Type_A,Standard,Sunday,1.818,38.0,0.246,0.319,46.6
2023-01-18 10:00:00,229.2,137.9,45.0,16.7,215.2,18.0,1.4,22.0,51,Day,Type_A,Economy,Friday,1.661,61.7,0.137,0.674,28.9
2023-01-18 11:00:00,215.8,122.6,45.0,13.0,277.2,21.2,2.8,68.3,36,Day,Type_A,Premium,Saturday,1.76,58.0,0.467,0.664,35.6
2023-01-18 12:00:00,239.7,123.1,27.5,12.7,293.0,22.1,13.4,83.6,40,Night,Type_B,Standard,Tuesday,1.948,40.1,0.558,0.085,44.1
2023-01-18 13:00:00,236.1,131.1,39.8,12.0,326.2,19.2,11.5,,56,Day,Type_C,Standard,Friday,1.801,51.8,0.302,0.167,29.4
2023-01-18 14:00:00,212.0,109.5,45.0,8.1,400.0,21.1,6.9,31.3,47,Night,Type_C,Premium,Monday,1.936,53.1,0.199,0.412,15.0
2023-01-18 15:00:00,226.7,102.4,30.3,15.4,284.8,19.8,8.2,11.9,46,Day,Type_C,Economy,Saturday,2.213,45.7,0.076,0.347,33.9
2023-01-18 16:00:00,222.7,99.3,33.9,10.5,178.3,20.2,6.2,120.0,52,Day,Type_A,Standard,Tuesday,2.243,44.3,0.74,0.435,50.1
2023-01-18 17:00:00,231.4,85.5,33.8,13.3,226.5,18.0,11.4,10.6,50,Evening,Type_A,Standard,Friday,2.707,47.0,0.066,0.181,27.5
2023-01-18 18:00:00,203.4,145.8,28.0,8.1,268.4,20.2,12.0,7.8,49,Evening,Type_C,Economy,Tuesday,1.395,36.1,0.049,0.152,30.3
2023-01-18 19:00:00,223.2,98.5,34.1,9.1,400.0,22.6,11.7,18.5,45,Evening,Type_A,Standard,Monday,2.267,43.2,0.12,0.171,27.2
2023-01-18 20:00:00,227.7,111.7,21.8,15.6,160.9,19.4,11.1,2.8,47,Evening,Type_A,Economy,Thursday,2.039,37.4,0.018,0.198,38.0
2023-01-18 21:00:00,193.9,110.8,33.2,11.1,351.0,20.8,3.9,116.2,47,Night,Type_C,Standard,Tuesday,1.749,44.3,0.741,0.568,33.5
2023-01-18 22:00:00,200.8,119.6,33.3,15.6,258.3,19.2,5.7,27.6,37,Day,Type_B,Standard,Friday,1.679,49.0,0.188,0.504,36.5
2023-01-18 23:00:00,190.5,127.2,35.5,11.8,314.6,21.4,7.6,25.4,60,Day,Type_A,Economy,Tuesday,1.497,47.3,0.148,0.346,27.8
2023-01-19 00:00:00,211.8,127.9,43.2,8.0,237.3,20.3,5.6,33.0,47,Day,Type_C,Premium,Wednesday,1.656,51.2,0.21,0.478,24.3
2023-01-19 01:00:00,223.6,106.3,24.2,14.2,190.0,18.9,11.6,21.6,53,Evening,Type_C,Standard,Thursday,2.104,38.4,0.132,0.168,38.4
2023-01-19 02:00:00,233.0,112.5,25.4,10.5,306.5,23.5,5.6,2.0,56,Day,Type_A,Standard,Tuesday,2.071,35.9,0.012,0.451,36.4
2023-01-19 03:00:00,215.9,119.2,27.8,13.7,297.8,22.7,2.9,29.4,51,Day,Type_C,Premium,Wednesday,1.811,41.5,0.183,0.599,46.1
2023-01-19 04:00:00,234.5,111.3,23.5,12.1,327.5,19.6,6.6,38.8,54,Day,Type_A,Standard,Saturday,2.108,35.5,0.236,0.409,54.3
2023-01-19 05:00:00,198.4,139.1,45.0,8.1,243.7,21.9,14.7,17.2,46,Day,Type_B,Premium,Tuesday,1.426,53.1,0.11,0.014,15.0
2023-01-19 06:00:00,194.6,122.4,29.8,12.4,204.4,22.0,4.2,43.5,44,Day,Type_C,Standard,Monday,1.59,42.3,0.283,0.564,36.6
2023-01-19 07:00:00,214.3,126.0,35.9,17.5,153.3,22.2,9.6,8.7,31,Evening,Type_C,Standard,Wednesday,1.701,53.4,0.061,0.306,23.0
2023-01-19 08:00:00,219.6,124.9,27.1,13.2,312.9,18.0,7.1,,46,Day,Type_A,Economy,Wednesday,1.758,40.3,0.055,0.408,43.3
2023-01-19 09:00:00,214.6,132.6,32.0,11.9,277.9,23.0,2.0,6.3,51,Night,Type_A,Premium,Thursday,1.618,43.8,0.039,0.646,41.5
2023-01-19 10:00:00,190.2,117.7,40.5,14.7,183.1,19.9,7.8,15.0,42,Evening,Type_A,Standard,Wednesday,1.616,55.2,0.098,0.378,22.8
2023-01-19 11:00:00,213.9,95.5,41.2,12.5,208.2,20.3,10.8,57.3,50,Day,Type_B,Standard,Saturday,2.239,53.8,0.358,0.208,20.4
2023-01-19 12:00:00,199.3,121.0,25.7,12.5,212.7,26.3,8.2,53.8,65,Evening,Type_A,Standard,Monday,1.648,38.2,0.303,0.307,48.0
2023-01-19 13:00:00,223.0,105.2,35.3,9.3,156.8,21.7,13.2,15.5,46,Day,Type_B,Standard,Wednesday,2.12,44.6,0.099,0.092,27.3
2023-01-19 14:00:00,219.4,107.1,27.2,12.6,191.5,20.4,5.0,27.7,45,Evening,Type_A,Standard,Wednesday,2.049,39.8,0.179,0.514,45.9
2023-01-19 15:00:00,203.7,123.8,34.8,14.6,174.1,18.0,2.2,39.3,45,Night,Type_B,Economy,Friday,1.646,49.4,0.254,0.661,30.2
2023-01-19 16:00:00,208.8,133.6,29.1,9.9,216.2,24.0,14.1,9.3,49,Evening,Type_A,Economy,Sunday,1.563,39.0,0.058,0.045,33.9
2023-01-19 17:00:00,202.3,115.3,45.0,15.6,196.1,18.5,6.3,6.5,61,Evening,Type_C,Premium,Thursday,1.754,60.6,0.038,0.403,15.0
2023-01-19 18:00:00,214.2,119.6,45.0,11.8,150.2,19.2,9.1,108.4,41,Day,Type_A,Standard,Sunday,1.791,56.8,0.718,0.314,29.7
2023-01-19 19:00:00,226.5,140.5,41.9,9.8,400.0,20.6,12.1,29.8,40,Day,Type_A,Standard,Wednesday,1.611,51.7,0.199,0.155,26.6
2023-01-19 20:00:00,203.2,118.6,32.9,14.5,356.3,24.1,5.5,120.0,41,Night,Type_C,Standard,Monday,1.713,47.4,0.795,0.501,35.8
2023-01-19 21:00:00,221.0,150.0,45.0,11.3,193.7,22.9,11.0,13.4,47,Day,Type_B,Premium,Tuesday,1.474,56.3,0.085,0.203,22.2
2023-01-19 22:00:00,208.6,123.5,35.7,13.9,265.5,21.1,2.9,37.4,59,Day,Type_A,Standard,Wednesday,1.69,49.6,0.22,0.569,42.8
2023-01-19 23:00:00,205.5,88.6,45.0,11.3,277.3,22.0,5.1,8.6,54,Day,Type_A,Standard,Wednesday,2.32,56.3,0.052,0.483,15.0
2023-01-20 00:00:00,213.7,126.3,45.0,11.9,349.8,20.2,3.0,10.1,43,Evening,Type_B,Standard,Monday,1.692,56.9,0.066,0.627,15.0
2023-01-20 01:00:00,202.6,120.7,31.9,13.2,191.4,21.8,12.4,22.5,37,Day,Type_A,Economy,Wednesday,1.678,45.1,0.153,0.144,32.9
2023-01-20 02:00:00,208.4,134.3,45.0,12.7,339.6,21.7,4.1,12.6,44,Night,Type_C,Standard,Wednesday,1.551,57.7,0.082,0.566,15.0
2023-01-20 03:00:00,200.6,125.1,33.0,8.0,,23.5,11.0,6.5,50,Day,Type_B,Premium,Monday,1.604,41.0,0.041,0.198,26.6
2023-01-20 04:00:00,238.6,112.9,45.0,9.2,163.9,23.5,14.2,10.2,51,Day,Type_A,Premium,Tuesday,2.113,54.2,0.063,0.039,18.5
2023-01-20 05:00:00,215.4,96.6,45.0,14.3,304.1,22.6,8.4,2.1,43,Evening,Type_B,Economy,Saturday,2.229,59.3,0.014,0.346,15.0
2023-01-20 06:00:00,206.6,111.9,40.4,11.7,360.4,20.9,8.6,37.6,41,Day,Type_B,Economy,Wednesday,1.847,52.1,0.249,0.341,17.9
2023-01-20 07:00:00,217.6,102.2,22.0,10.7,400.0,23.2,7.5,21.3,54,Evening,Type_C,Standard,Friday,2.128,32.7,0.13,0.367,32.3
2023-01-20 08:00:00,213.7,106.3,39.3,8.6,170.7,21.5,5.6,4.0,46,Day,Type_A,Standard,Friday,2.01,47.9,0.025,0.484,22.3
2023-01-20 09:00:00,212.3,123.8,25.0,9.3,301.8,19.6,7.7,6.7,49,Day,Type_B,Economy,Wednesday,1.715,34.3,0.042,0.369,36.6
2023-01-20 10:00:00,222.4,140.0,29.3,8.0,216.4,21.0,9.4,4.2,53,Day,Type_A,Standard,Tuesday,1.588,37.3,0.026,0.272,38.0
2023-01-20 11:00:00,224.1,120.9,30.0,11.7,309.5,22.0,14.8,29.4,55,Night,Type_B,Economy,Wednesday,1.853,41.8,0.178,0.009,35.0
2023-01-20 12:00:00,208.6,97.1,24.9,10.5,157.4,23.7,14.1,4.0,46,Evening,Type_C,Standard,Thursday,2.149,35.4,0.025,0.045,25.6
2023-01-20 13:00:00,208.1,121.7,39.3,9.6,167.5,21.5,13.1,43.1,57,Evening,Type_A,Standard,Wednesday,1.71,48.9,0.257,0.092,32.1
2023-01-20 14:00:00,211.7,132.9,28.3,11.8,193.9,19.5,13.4,1.6,44,Day,Type_C,Standard,Tuesday,1.592,40.1,0.011,0.081,34.9
2023-01-20 15:00:00,187.4,105.9,33.5,12.9,250.6,22.1,7.5,9.6,51,Evening,Type_B,Premium,Monday,1.77,46.4,0.06,0.37,16.9
2023-01-20 16:00:00,196.8,113.0,30.1,17.2,201.9,22.2,10.2,67.4,55,Day,Type_C,Standard,Saturday,1.742,47.4,0.407,0.232,37.1
2023-01-20 17:00:00,231.4,115.2,43.3,8.2,298.2,22.4,13.5,39.0,48,Night,Type_C,Standard,Wednesday,2.008,51.5,0.247,0.074,15.0
2023-01-20 18:00:00,234.7,103.2,42.1,14.9,333.0,23.9,6.5,3.3,61,Evening,Type_A,Economy,Friday,2.274,57.0,0.019,0.394,15.0
2023-01-20 19:00:00,212.0,124.7,32.6,14.4,292.9,24.1,14.5,52.6,54,Evening,Type_A,Standard,Thursday,1.7,47.0,0.32,0.026,33.1
2023-01-20 20:00:00,221.9,113.2,44.1,10.1,397.7,20.9,6.8,21.4,51,Day,Type_A,Standard,Saturday,1.961,54.2,0.133,0.406,20.5
2023-01-20 21:00:00,218.7,121.3,45.0,12.5,277.2,20.9,9.4,57.3,49,Evening,Type_A,Premium,Thursday,1.803,57.5,0.36,0.281,29.8
2023-01-20 22:00:00,250.0,101.7,19.0,10.9,169.9,20.1,10.9,28.5,45,Day,Type_B,Premium,Thursday,2.459,29.9,0.184,0.21,58.1
2023-01-20 23:00:00,228.4,108.4,29.6,12.5,368.3,23.6,14.3,35.4,44,Night,Type_B,Standard,Sunday,2.107,42.0,0.23,0.036,31.9
2023-01-21 00:00:00,213.5,125.8,26.3,15.8,204.1,25.2,4.4,120.0,41,Day,Type_C,Standard,Friday,1.696,42.1,0.795,0.56,54.4
2023-01-21 01:00:00,203.5,109.4,28.7,13.5,321.5,21.7,11.4,8.9,59,Day,Type_B,Standard,Monday,1.86,42.3,0.052,0.167,31.8
2023-01-21 02:00:00,195.7,140.9,18.4,13.3,392.3,21.9,8.3,30.3,46,Day,Type_C,Premium,Tuesday,1.389,31.7,0.195,0.344,52.9
2023-01-21 03:00:00,217.4,109.0,18.9,10.9,280.6,25.3,4.8,,55,Day,Type_C,Economy,Saturday,1.995,29.8,0.118,0.495,44.1
2023-01-21 04:00:00,205.9,118.4,16.8,8.3,156.2,23.4,11.9,2.2,53,Day,Type_C,Standard,Saturday,1.74,25.1,0.014,0.153,33.9
2023-01-21 05:00:00,197.9,129.0,30.4,11.5,185.8,23.3,8.7,1.4,59,Night,Type_A,Economy,Thursday,1.534,41.9,0.008,0.295,20.6
2023-01-21 06:00:00,207.2,93.7,30.2,15.0,363.9,20.1,10.3,4.8,48,Evening,Type_B,Standard,Thursday,2.211,45.2,0.03,0.24,24.3
2023-01-21 07:00:00,202.0,88.6,45.0,8.2,232.6,23.9,5.5,32.4,57,Night,Type_A,Premium,Friday,2.28,53.2,0.193,0.452,15.0
2023-01-21 08:00:00,235.2,92.1,38.2,9.4,250.6,20.7,7.7,26.1,49,Night,Type_A,Standard,Wednesday,2.554,47.6,0.164,0.366,26.9
2023-01-21 09:00:00,225.6,133.9,43.7,12.3,307.2,20.3,9.6,25.2,44,Day,Type_A,Standard,Friday,1.684,56.0,0.164,0.279,19.6
